"x","y","cost","prob","status"
44.0948600694537,17.0140296779573,3,0,0
15.7251736335456,60.5809727311134,3,0,0
86.6502355411649,18.653066419065,3,0,0
65.2968306653202,12.6358914002776,3,0,0
37.9340281523764,76.9583513960242,3,0,0
24.0468584373593,32.6796492189169,3,0,0
73.0208288878202,24.3932271935046,3,0,0
36.6380287893116,70.0949101522565,3,0,0
61.5072273463011,42.5809432007372,3,0,0
24.5470688305795,85.2458759024739,3,0,0
17.5394197553396,72.9689885117114,3,0,0
28.1987822800875,80.4087357595563,3,0,0
10.2370147034526,13.7588238529861,3,0,0
89.9932128936052,49.3670242652297,3,0,0
57.3825880140066,89.1627087071538,3,0,0
87.0185216329992,37.5857054069638,3,0,0
56.6813208721578,50.1946085132658,3,0,0
24.5588587783277,37.999815326184,3,0,0
37.2560067474842,61.2783554196358,3,0,0
31.1012744531035,40.8770152926445,3,0,0
19.2844856530428,37.3440796881914,3,0,0
37.3921471275389,69.5744067616761,3,0,0
52.0731243677437,37.8095298632979,3,0,0
26.2521165981889,71.6956607252359,3,0,0
70.4535433277488,42.1532929688692,3,0,0
74.8221550323069,56.167224701494,3,0,0
77.471330743283,36.5310613438487,3,0,0
29.5791069790721,55.3369053825736,3,0,0
40.8124571107328,27.1280336566269,3,0,0
45.8007411845028,75.0947858951986,3,0,0
87.1962104551494,48.6178735457361,3,0,0
12.0691905170679,34.7323049418628,3,0,0
65.6687269546092,73.8838457688689,3,0,0
88.4479879587889,29.1128060221672,3,0,0
21.4208080805838,76.2236474640667,3,0,0
88.0083457753062,70.9739327989519,3,0,0
63.4467528946698,86.2268140539527,3,0,0
63.1570958532393,78.8815623894334,3,0,0
83.3284161239862,17.1243015304208,3,0,0
32.3248899541795,49.4871818833053,3,0,0
26.3820540718734,48.5680817626417,3,0,0
66.2018198147416,11.4529756456614,3,0,0
65.5269822850823,73.5574637725949,3,0,0
37.1570743992925,54.0044863335788,3,0,0
64.4891365431249,25.2084982208908,3,0,0
67.8327697142959,71.6650986485183,3,0,0
16.1218629404902,82.8372434340417,3,0,0
25.340110771358,88.0181503668427,3,0,0
63.0705020949244,48.7927396036685,3,0,0
66.6480439342558,45.1012879610062,3,0,0
41.4853439293802,69.9160444363952,3,0,0
80.6199710071087,71.6764579899609,3,0,0
71.9771115854383,50.9537749178708,3,0,0
47.1460477821529,12.3144140839577,3,0,0
27.9701454378664,14.5504697971046,3,0,0
13.9214206673205,23.8739148527384,3,0,0
33.7753295525908,19.2515193670988,3,0,0
46.6745799966156,65.6920842826366,3,0,0
85.7072372734547,53.3472358807921,3,0,0
23.1908005475998,64.5398981682956,3,0,0
64.9679125659168,30.8908694796264,3,0,0
79.3670212104917,16.3188904337585,3,0,0
31.3280537724495,72.6444822922349,3,0,0
75.0101134367287,77.4222256988287,3,0,0
48.8516751304269,20.0774808228016,3,0,0
53.9768129214644,57.5771768949926,3,0,0
78.43964420259,15.3815725632012,3,0,0
42.4220599234104,41.0143880359828,3,0,0
17.4584518559277,59.8950352333486,3,0,0
25.826507806778,56.0967853851616,3,0,0
67.6299697719514,69.0806870907545,3,0,0
13.4445045888424,28.9838762767613,3,0,0
72.2974247857928,72.8961436264217,3,0,0
80.0857118703425,28.4205221384764,3,0,0
19.2900734208524,19.620665833354,3,0,0
76.5675464086235,63.5541935637593,3,0,0
69.3354552797973,55.388191472739,3,0,0
12.7793136239052,51.8868889845908,3,0,0
46.0637903027236,27.1442206576467,3,0,0
24.6885814890265,11.7750270105898,3,0,0
65.2134386450052,54.4783057644963,3,0,0
21.8800830841064,29.8241023719311,3,0,0
55.4661623947322,81.6116330586374,3,0,0
61.55242677778,55.1405693218112,3,0,0
58.6044335924089,24.4868299923837,3,0,0
15.2621933817863,21.9615537673235,3,0,0
85.6096779741347,56.1816060170531,3,0,0
31.7141276225448,16.6799084283412,3,0,0
22.7065828256309,19.0577186457813,3,0,0
77.2982097603381,21.532796882093,3,0,0
55.4657072946429,64.6233067661524,3,0,0
61.9862578809261,33.3849392831326,3,0,0
31.4706335403025,28.5518970713019,3,0,0
26.6808018274605,47.8960520587862,3,0,0
30.508322045207,41.580227650702,3,0,0
55.1040704920888,68.4774590656161,3,0,0
42.8493696637452,82.7705607749522,3,0,0
